0114_2018_140,13:23,67,0,food,Eat Chow,eating
0114_2018_140,13:24,68,0,food,Eat Chow,eating
0114_2018_140,13:25,69,0,food,Eat Chow,eating
0114_2018_140,13:26,70,0,food,Eat Chow,eating
0114_2018_140,13:27,66,0,food,Eat Chow,eating
0114_2018_140,13:28,62,0,food,Eat Chow,eating
0114_2018_140,13:29,66,0,food,Eat Chow,eating
0114_2018_140,13:30,68,0,food,Eat Chow,eating
0114_2018_140,13:31,69,0,food,Eat Chow,eating
0114_2018_140,13:32,67,0,food,Eat Chow,eating
0114_2018_140,13:33,66,0,food,Eat Chow,eating
0114_2018_140,13:34,65,0,food,Eat Chow,eating
0114_2018_140,13:35,62,0,food,Eat Chow,eating
0114_2018_140,13:36,64,0,food,Eat Chow,eating
0114_2018_140,13:37,67,0,food,Eat Chow,eating
0114_2018_140,13:38,68,0,food,Eat Chow,eating
0114_2018_140,13:39,69,0,food,Eat Chow,eating
0114_2018_140,13:40,66,0,food,Eat Chow,eating
0114_2018_140,13:41,62,0,food,Eat Chow,eating
0114_2018_140,13:42,64,0,food,Eat Chow,eating
0114_2018_140,13:43,64,0,food,Eat Chow,eating
0114_2018_140,13:44,63,0,food,Eat Chow,eating
0114_2018_140,13:45,66,0,food,Eat Chow,eating
0114_2018_140,13:46,61,0,food,Eat Chow,eating
0114_2018_140,13:47,62,0,food,Eat Chow,eating
0114_2018_140,13:48,61,0,food,Eat Chow,eating
0114_2018_140,13:49,67,0,food,Eat Chow,eating
0114_2018_140,13:50,68,0,food,Eat Chow,eating
0114_2018_140,13:51,66,0,food,Eat Chow,eating
0114_2018_140,13:52,68,0,food,Eat Chow,eating
0114_2018_140,13:53,68,0,food,Eat Chow,eating
0114_2018_140,13:54,68,0,food,Eat Chow,eating
0114_2018_140,13:55,67,0,food,Eat Chow,eating
0114_2018_140,13:56,66,0,food,Eat Chow,eating
0114_2018_140,13:57,71,0,food,Eat Chow,eating
0114_2018_140,13:58,67,27,food,Eat Chow,eating
0114_2018_140,13:59,73,10,food,Eat Chow,eating
0114_2018_140,14:00,68,47,food,Eat Chow,eating
